timestamp,pm25,pm10,co,no2,so2,o3,aqi,city,temperature,humidity,pressure,wind_speed,wind_deg,weather,hour,day_of_week,month
2026-03-24 17:00:00,16.8,26.7,464.0,7.5,8.9,145.0,60.88412017167382,Lahore,28.5,29,,10.7,318.0,Unknown,17,1,3
2026-03-24 18:00:00,20.7,27.9,648.0,22.2,9.4,117.0,69.08583690987125,Lahore,26.6,35,,6.9,321.0,Unknown,18,1,3
2026-03-24 19:00:00,28.1,34.8,877.0,42.2,10.1,79.0,84.6480686695279,Lahore,25.4,41,,5.7,302.0,Unknown,19,1,3
2026-03-24 20:00:00,32.7,39.2,1031.0,56.2,10.6,51.0,94.32188841201716,Lahore,25.0,44,,5.4,272.0,Unknown,20,1,3
2026-03-24 21:00:00,36.1,42.7,1028.0,58.5,10.6,42.0,102.47738693467338,Lahore,24.2,46,,5.3,246.0,Unknown,21,1,3
2026-03-24 22:00:00,38.2,44.9,950.0,54.8,10.3,42.0,107.64824120603016,Lahore,22.8,51,,5.8,244.0,Unknown,22,1,3
2026-03-24 23:00:00,36.9,43.7,927.0,50.2,9.9,44.0,104.44723618090453,Lahore,22.8,56,,6.0,275.0,Unknown,23,1,3
2026-03-25 00:00:00,34.6,41.7,1041.0,45.6,9.4,46.0,98.3175965665236,Lahore,22.2,55,,7.0,269.0,Unknown,0,2,3
2026-03-25 01:00:00,34.8,42.5,1209.0,40.2,8.8,49.0,98.7381974248927,Lahore,21.4,59,,6.2,285.0,Unknown,1,2,3
2026-03-25 02:00:00,37.3,45.2,1318.0,36.5,8.4,50.0,105.4321608040201,Lahore,20.7,61,,6.5,294.0,Unknown,2,2,3
2026-03-25 03:00:00,40.3,48.1,1226.0,35.5,8.4,44.0,112.81909547738692,Lahore,19.5,66,,5.9,317.0,Unknown,3,2,3
2026-03-25 04:00:00,43.3,51.0,1075.0,36.2,8.7,36.0,120.20603015075376,Lahore,18.6,69,,5.8,321.0,Unknown,4,2,3
2026-03-25 05:00:00,47.1,54.4,1170.0,43.2,9.2,31.0,129.56281407035178,Lahore,18.5,71,,5.2,354.0,Unknown,5,2,3
2026-03-25 06:00:00,52.9,59.6,1859.0,44.7,9.9,33.0,143.84422110552765,Lahore,18.0,74,,2.7,48.0,Unknown,6,2,3
2026-03-25 07:00:00,61.5,67.3,2794.0,46.3,11.0,37.0,154.09799789251844,Lahore,18.2,73,,4.1,103.0,Unknown,7,2,3
2026-03-25 08:00:00,59.6,64.5,3242.0,43.9,12.2,53.0,153.11696522655427,Lahore,20.6,67,,3.6,108.0,Unknown,8,2,3
2026-03-25 09:00:00,45.4,51.9,2730.0,33.7,13.7,91.0,125.37688442211056,Lahore,23.9,56,,2.9,158.0,Unknown,9,2,3
2026-03-25 10:00:00,28.1,35.9,1730.0,19.5,15.3,140.0,84.6480686695279,Lahore,26.6,45,,3.8,175.0,Unknown,10,2,3
2026-03-25 11:00:00,19.7,29.5,928.0,8.7,16.1,177.0,66.98283261802575,Lahore,28.5,34,,4.6,259.0,Unknown,11,2,3
2026-03-25 12:00:00,18.2,27.5,592.0,4.5,15.4,190.0,63.82832618025751,Lahore,29.7,31,,6.3,275.0,Unknown,12,2,3
2026-03-25 13:00:00,18.3,27.1,454.0,3.6,13.8,191.0,64.03862660944206,Lahore,30.7,30,,7.2,284.0,Unknown,13,2,3
2026-03-25 14:00:00,18.8,27.9,387.0,4.0,12.5,186.0,65.09012875536482,Lahore,31.2,29,,7.3,281.0,Unknown,14,2,3
2026-03-25 15:00:00,19.3,29.6,363.0,4.6,12.0,177.0,66.14163090128756,Lahore,31.3,28,,6.9,277.0,Unknown,15,2,3
2026-03-25 16:00:00,19.4,30.2,411.0,6.4,11.8,162.0,66.3519313304721,Lahore,31.0,28,,6.3,288.0,Unknown,16,2,3
2026-03-25 17:00:00,22.3,34.3,490.0,10.9,12.3,139.0,72.45064377682404,Lahore,30.0,30,,4.3,287.0,Unknown,17,2,3
2026-03-25 18:00:00,27.9,36.3,612.0,22.5,12.2,116.0,84.2274678111588,Lahore,28.1,44,,2.2,48.0,Unknown,18,2,3
2026-03-25 19:00:00,33.6,41.3,765.0,38.0,12.2,85.0,96.21459227467813,Lahore,26.5,51,,2.2,95.0,Unknown,19,2,3
2026-03-25 20:00:00,34.5,42.0,872.0,47.2,12.3,64.0,98.10729613733906,Lahore,25.5,64,,1.1,9.0,Unknown,20,2,3
2026-03-25 21:00:00,35.9,46.2,907.0,44.0,12.9,64.0,101.98492462311556,Lahore,24.6,54,,7.8,299.0,Unknown,21,2,3
2026-03-25 22:00:00,37.5,49.0,895.0,34.4,13.7,75.0,105.92462311557787,Lahore,23.3,58,,8.1,307.0,Unknown,22,2,3
2026-03-25 23:00:00,35.9,46.9,834.0,25.6,13.9,85.0,101.98492462311556,Lahore,22.2,67,,10.2,66.0,Unknown,23,2,3
2026-03-26 00:00:00,34.1,44.0,688.0,19.8,13.0,89.0,97.26609442060088,Lahore,21.0,71,,6.4,63.0,Unknown,0,3,3
2026-03-26 01:00:00,32.1,41.3,493.0,14.8,11.5,92.0,93.06008583690988,Lahore,20.5,74,,6.0,29.0,Unknown,1,3,3
2026-03-26 02:00:00,30.5,39.0,356.0,11.2,10.3,92.0,89.69527896995709,Lahore,20.2,72,,9.6,30.0,Unknown,2,3,3
2026-03-26 03:00:00,29.1,37.0,303.0,9.3,9.5,88.0,86.7510729613734,Lahore,19.4,78,,1.8,270.0,Unknown,3,3,3
2026-03-26 04:00:00,28.3,35.3,307.0,8.8,9.0,82.0,85.06866952789701,Lahore,18.9,83,,12.1,337.0,Unknown,4,3,3
2026-03-26 05:00:00,31.9,38.4,396.0,10.5,8.7,75.0,92.63948497854076,Lahore,20.0,81,,8.6,290.0,Unknown,5,3,3
2026-03-26 06:00:00,29.3,36.3,663.0,14.3,9.0,71.0,87.1716738197425,Lahore,19.9,79,,8.8,349.0,Unknown,6,3,3
2026-03-26 07:00:00,30.7,37.6,1013.0,19.3,9.4,67.0,90.1158798283262,Lahore,20.0,80,,9.2,353.0,Unknown,7,3,3
2026-03-26 08:00:00,30.7,37.8,1193.0,21.4,9.6,70.0,90.1158798283262,Lahore,21.5,73,,5.2,27.0,Unknown,8,3,3
2026-03-26 09:00:00,26.2,34.7,1037.0,17.7,9.2,87.0,80.65236051502146,Lahore,23.9,64,,1.3,8.0,Unknown,9,3,3
2026-03-26 10:00:00,22.1,34.8,709.0,11.1,8.6,111.0,72.03004291845494,Lahore,26.5,49,,4.3,345.0,Unknown,10,3,3
2026-03-26 11:00:00,20.6,39.6,451.0,6.1,8.3,129.0,68.8755364806867,Lahore,28.0,43,,10.4,328.0,Unknown,11,3,3
2026-03-26 12:00:00,20.2,45.5,355.0,4.6,8.5,136.0,68.0343347639485,Lahore,28.5,42,,9.7,325.0,Unknown,12,3,3
2026-03-26 13:00:00,20.5,51.8,327.0,4.8,9.1,138.0,68.66523605150215,Lahore,29.0,41,,9.5,328.0,Unknown,13,3,3
2026-03-26 14:00:00,21.3,56.5,333.0,5.9,9.9,137.0,70.34763948497854,Lahore,28.6,41,,10.1,327.0,Unknown,14,3,3
2026-03-26 15:00:00,22.1,59.8,359.0,6.9,11.1,136.0,72.03004291845494,Lahore,28.0,41,,9.6,283.0,Unknown,15,3,3
2026-03-26 16:00:00,22.6,60.5,418.0,8.8,12.5,133.0,73.08154506437769,Lahore,27.2,44,,10.7,286.0,Unknown,16,3,3
2026-03-26 17:00:00,23.3,53.2,509.0,10.8,12.0,121.0,74.55364806866953,Lahore,27.2,42,,10.6,318.0,Unknown,17,3,3
2026-03-26 18:00:00,26.5,47.8,660.0,20.2,12.0,100.0,81.28326180257511,Lahore,26.4,45,,8.8,303.0,Unknown,18,3,3
2026-03-26 19:00:00,29.9,47.6,844.0,32.9,12.1,72.0,88.43347639484978,Lahore,25.4,49,,8.6,303.0,Unknown,19,3,3
2026-03-26 20:00:00,32.6,48.4,978.0,40.6,11.9,52.0,94.11158798283262,Lahore,24.7,51,,10.3,316.0,Unknown,20,3,3
2026-03-26 21:00:00,31.8,46.7,1034.0,38.6,11.4,48.0,92.42918454935624,Lahore,23.9,55,,9.4,317.0,Unknown,21,3,3
2026-03-26 22:00:00,30.4,44.4,1041.0,31.6,10.6,54.0,89.48497854077253,Lahore,22.8,60,,10.1,303.0,Unknown,22,3,3
2026-03-26 23:00:00,28.9,42.5,996.0,24.8,10.0,60.0,86.3304721030043,Lahore,22.9,65,,12.2,295.0,Unknown,23,3,3
2026-03-27 00:00:00,27.1,41.1,868.0,19.5,9.6,67.0,82.54506437768241,Lahore,22.0,69,,11.9,304.0,Unknown,0,4,3
2026-03-27 01:00:00,26.1,40.6,688.0,14.5,9.3,76.0,80.44206008583691,Lahore,21.5,70,,13.8,311.0,Unknown,1,4,3
2026-03-27 02:00:00,26.3,41.6,555.0,10.9,9.0,81.0,80.86266094420601,Lahore,21.2,70,,12.3,314.0,Unknown,2,4,3
2026-03-27 03:00:00,24.6,37.8,487.0,9.2,8.6,81.0,77.28755364806868,Lahore,21.1,69,,11.2,308.0,Unknown,3,4,3
2026-03-27 04:00:00,24.0,35.5,465.0,8.9,8.1,78.0,76.02575107296138,Lahore,21.0,66,,12.4,291.0,Unknown,4,4,3
2026-03-27 05:00:00,29.8,37.8,528.0,13.5,8.4,61.0,88.22317596566525,Lahore,20.0,85,,7.2,295.0,Unknown,5,4,3
2026-03-27 06:00:00,29.0,35.9,779.0,16.3,8.2,57.0,86.54077253218884,Lahore,19.9,85,,2.7,58.0,Unknown,6,4,3
2026-03-27 07:00:00,31.4,36.8,1115.0,19.8,8.1,53.0,91.58798283261802,Lahore,20.0,87,,1.5,306.0,Unknown,7,4,3
2026-03-27 08:00:00,31.0,37.4,1267.0,20.9,8.7,59.0,90.74678111587984,Lahore,22.0,75,,6.8,248.0,Unknown,8,4,3
2026-03-27 09:00:00,28.8,35.5,1047.0,17.0,11.0,85.0,86.12017167381975,Lahore,23.4,65,,9.4,266.0,Unknown,9,4,3
2026-03-27 10:00:00,22.3,30.0,643.0,10.5,14.0,121.0,72.45064377682404,Lahore,25.0,56,,8.3,266.0,Unknown,10,4,3
2026-03-27 11:00:00,21.2,31.3,345.0,5.5,15.8,149.0,70.137339055794,Lahore,26.6,47,,6.0,280.0,Unknown,11,4,3
2026-03-27 12:00:00,20.3,31.3,283.0,3.7,15.1,160.0,68.24463519313305,Lahore,28.0,42,,4.2,329.0,Unknown,12,4,3
2026-03-27 13:00:00,20.3,32.4,327.0,3.3,13.2,162.0,68.24463519313305,Lahore,28.9,39,,5.6,343.0,Unknown,13,4,3
2026-03-27 14:00:00,20.0,34.0,381.0,3.7,11.7,161.0,67.61373390557941,Lahore,29.3,37,,6.6,339.0,Unknown,14,4,3
2026-03-27 15:00:00,19.4,33.3,388.0,2.1,11.1,162.0,66.3519313304721,Lahore,29.4,37,,6.7,329.0,Unknown,15,4,3
2026-03-27 16:00:00,18.9,32.9,405.0,1.2,11.0,160.0,65.30042918454936,Lahore,29.0,38,,6.3,333.0,Unknown,16,4,3
2026-03-27 17:00:00,9.0,13.1,506.0,8.6,12.3,155.0,37.5,Lahore,28.8,36,,3.9,292.0,Unknown,17,4,3
2026-03-27 18:00:00,11.6,15.7,711.0,26.0,13.3,127.0,48.333333333333336,Lahore,28.0,37,,4.6,291.0,Unknown,18,4,3
2026-03-27 19:00:00,21.7,24.9,1000.0,50.1,14.7,87.0,71.18884120171674,Lahore,27.1,40,,8.3,283.0,Unknown,19,4,3
2026-03-27 20:00:00,29.5,32.1,1383.0,68.2,15.8,56.0,87.5922746781116,Lahore,26.2,44,,8.4,277.0,Unknown,20,4,3
2026-03-27 21:00:00,36.4,38.5,1984.0,74.4,16.3,42.0,103.21608040201004,Lahore,25.1,48,,6.2,285.0,Unknown,21,4,3
2026-03-27 22:00:00,41.9,43.4,2679.0,74.7,16.5,36.0,116.75879396984924,Lahore,23.9,52,,4.7,279.0,Unknown,22,4,3
2026-03-27 23:00:00,45.5,46.6,3107.0,74.0,16.8,33.0,125.62311557788944,Lahore,23.4,56,,3.2,297.0,Unknown,23,4,3
2026-03-28 00:00:00,49.4,50.2,3075.0,73.9,17.4,31.0,135.22613065326632,Lahore,23.0,57,,2.5,266.0,Unknown,0,5,3
2026-03-28 01:00:00,55.1,56.0,2777.0,72.9,18.0,30.0,149.26130653266333,Lahore,22.1,60,,4.0,252.0,Unknown,1,5,3
2026-03-28 02:00:00,61.7,63.3,2434.0,71.7,18.3,29.0,154.20126448893572,Lahore,21.5,63,,2.6,258.0,Unknown,2,5,3
2026-03-28 03:00:00,66.4,68.5,2026.0,70.6,18.0,24.0,156.62802950474185,Lahore,21.1,65,,1.5,263.0,Unknown,3,5,3
2026-03-28 04:00:00,66.4,68.7,1573.0,69.4,17.5,17.0,156.62802950474185,Lahore,20.5,66,,1.3,326.0,Unknown,4,5,3
2026-03-28 05:00:00,52.7,54.2,1351.0,57.6,12.7,21.0,143.35175879396985,Lahore,19.0,75,,1.9,73.0,Unknown,5,5,3
2026-03-28 06:00:00,55.2,57.2,1635.0,59.3,13.2,26.0,149.50753768844223,Lahore,18.5,79,,2.4,138.0,Unknown,6,5,3
2026-03-28 07:00:00,63.6,65.9,2151.0,61.0,13.9,35.0,155.18229715489989,Lahore,19.5,75,,4.1,142.0,Unknown,7,5,3
2026-03-28 08:00:00,55.3,56.9,2353.0,57.4,14.8,52.0,149.7537688442211,Lahore,22.2,64,,2.3,129.0,Unknown,8,5,3
2026-03-28 09:00:00,34.9,35.5,1895.0,43.5,16.4,87.0,98.94849785407726,Lahore,25.3,51,,3.1,130.0,Unknown,9,5,3
2026-03-28 10:00:00,14.8,15.2,1123.0,24.3,18.2,131.0,56.67811158798283,Lahore,27.5,43,,4.6,129.0,Unknown,10,5,3
2026-03-28 11:00:00,12.9,14.7,536.0,9.9,19.0,164.0,52.6824034334764,Lahore,28.8,38,,5.0,134.0,Unknown,11,5,3
2026-03-28 12:00:00,13.0,16.5,345.0,4.9,17.9,179.0,52.892703862660944,Lahore,30.1,35,,5.3,152.0,Unknown,12,5,3
2026-03-28 13:00:00,13.6,18.3,339.0,4.7,15.8,183.0,54.15450643776824,Lahore,30.9,32,,6.4,158.0,Unknown,13,5,3
2026-03-28 14:00:00,14.1,19.8,380.0,5.6,14.2,183.0,55.20600858369099,Lahore,30.2,32,,6.6,159.0,Unknown,14,5,3
2026-03-28 15:00:00,14.8,21.4,423.0,5.7,13.9,180.0,56.67811158798283,Lahore,30.4,30,,5.2,160.0,Unknown,15,5,3
2026-03-28 16:00:00,15.4,23.1,512.0,6.9,14.0,172.0,57.93991416309013,Lahore,30.5,29,,3.6,127.0,Unknown,16,5,3
2026-03-28 17:00:00,14.3,19.6,650.0,8.8,11.0,157.0,55.62660944206009,Lahore,30.2,30,,7.4,116.0,Unknown,17,5,3
2026-03-28 18:00:00,16.5,21.4,903.0,22.5,11.6,130.0,60.25321888412017,Lahore,28.6,38,,9.6,95.0,Unknown,18,5,3
2026-03-28 19:00:00,24.2,28.2,1205.0,41.0,12.3,92.0,76.44635193133047,Lahore,27.2,44,,12.4,81.0,Unknown,19,5,3
2026-03-28 20:00:00,28.1,32.0,1349.0,52.5,12.8,65.0,84.6480686695279,Lahore,26.7,44,,8.3,96.0,Unknown,20,5,3
2026-03-28 21:00:00,27.0,33.6,1195.0,50.7,12.9,57.0,82.33476394849785,Lahore,25.8,50,,9.9,75.0,Unknown,21,5,3
2026-03-28 22:00:00,26.0,33.5,884.0,42.0,12.7,60.0,80.23175965665237,Lahore,25.2,49,,11.4,78.0,Unknown,22,5,3
2026-03-28 23:00:00,25.4,35.0,638.0,33.0,12.1,65.0,78.96995708154506,Lahore,25.0,51,,11.5,80.0,Unknown,23,5,3
2026-03-29 00:00:00,24.0,35.3,547.0,25.6,11.0,71.0,76.02575107296138,Lahore,24.6,54,,11.2,80.0,Unknown,0,6,3
2026-03-29 01:00:00,25.3,34.7,521.0,18.0,9.5,79.0,78.75965665236052,Lahore,24.4,52,,7.5,105.0,Unknown,1,6,3
2026-03-29 02:00:00,28.5,42.1,506.0,12.0,8.3,88.0,85.4892703862661,Lahore,21.0,78,,6.9,301.0,Unknown,2,6,3
2026-03-29 03:00:00,29.1,39.7,473.0,8.2,7.5,98.0,86.7510729613734,Lahore,20.1,90,,7.0,23.0,Unknown,3,6,3
2026-03-29 04:00:00,27.8,38.2,451.0,6.1,7.0,108.0,84.01716738197425,Lahore,19.5,91,,9.4,54.0,Unknown,4,6,3
2026-03-29 05:00:00,15.3,23.1,476.0,4.5,4.8,108.0,57.72961373390558,Lahore,18.4,88,,12.5,63.0,Unknown,5,6,3
2026-03-29 06:00:00,16.0,26.5,608.0,6.6,5.9,105.0,59.20171673819743,Lahore,18.0,89,,12.9,78.0,Unknown,6,6,3
2026-03-29 07:00:00,16.8,25.6,785.0,9.5,7.4,100.0,60.88412017167382,Lahore,18.6,84,,18.2,81.0,Unknown,7,6,3
2026-03-29 08:00:00,17.8,32.8,864.0,10.8,8.7,100.0,62.98712446351932,Lahore,20.2,80,,15.3,90.0,Unknown,8,6,3
2026-03-29 09:00:00,17.3,42.7,743.0,9.0,9.5,108.0,61.93562231759657,Lahore,22.2,73,,12.5,72.0,Unknown,9,6,3
2026-03-29 10:00:00,17.2,53.2,522.0,5.8,10.1,120.0,61.72532188841202,Lahore,23.6,66,,13.9,73.0,Unknown,10,6,3
2026-03-29 11:00:00,18.3,63.3,357.0,3.3,10.6,130.0,64.03862660944206,Lahore,24.2,65,,14.3,75.0,Unknown,11,6,3
2026-03-29 12:00:00,20.9,76.8,307.0,2.6,11.0,138.0,69.50643776824035,Lahore,26.0,61,,12.8,89.0,Unknown,12,6,3
2026-03-29 13:00:00,25.1,96.6,313.0,2.7,11.3,144.0,78.33905579399142,Lahore,27.6,56,,13.5,99.0,Unknown,13,6,3
2026-03-29 14:00:00,29.2,116.6,347.0,3.2,11.5,147.0,86.96137339055795,Lahore,27.5,55,,12.8,105.0,Unknown,14,6,3
2026-03-29 15:00:00,31.8,128.5,373.0,3.5,11.6,148.0,92.42918454935624,Lahore,27.5,54,,12.2,104.0,Unknown,15,6,3
2026-03-29 16:00:00,32.8,131.3,427.0,4.3,11.6,147.0,94.53218884120172,Lahore,27.4,54,,10.6,101.0,Unknown,16,6,3
2026-03-29 17:00:00,26.3,107.3,591.0,7.4,9.1,120.0,80.86266094420601,Lahore,27.4,53,,8.2,123.0,Unknown,17,6,3
2026-03-29 18:00:00,27.8,101.0,1012.0,19.0,9.6,98.0,84.01716738197425,Lahore,25.9,67,,3.8,109.0,Unknown,18,6,3
2026-03-29 19:00:00,34.0,90.8,1544.0,35.0,10.4,68.0,97.05579399141632,Lahore,24.9,67,,5.8,83.0,Unknown,19,6,3
2026-03-29 20:00:00,39.6,92.9,1830.0,45.9,11.0,46.0,111.09547738693468,Lahore,24.0,70,,7.3,65.0,Unknown,20,6,3
2026-03-29 21:00:00,42.0,92.7,1655.0,47.7,11.4,39.0,117.00502512562814,Lahore,23.4,71,,7.3,38.0,Unknown,21,6,3
2026-03-29 22:00:00,42.5,89.9,1234.0,44.4,11.6,41.0,118.2361809045226,Lahore,22.8,74,,7.8,44.0,Unknown,22,6,3
2026-03-29 23:00:00,41.2,82.9,860.0,39.6,11.5,44.0,115.035175879397,Lahore,22.7,77,,5.9,47.0,Unknown,23,6,3
2026-03-30 00:00:00,37.1,69.8,625.0,33.2,11.1,49.0,104.93969849246233,Lahore,22.1,79,,7.5,57.0,Unknown,0,0,3
2026-03-30 01:00:00,34.3,56.9,438.0,25.1,10.5,56.0,97.68669527896996,Lahore,21.8,80,,6.8,65.0,Unknown,1,0,3
2026-03-30 02:00:00,32.2,48.1,316.0,18.9,9.7,61.0,93.27038626609442,Lahore,21.5,81,,7.3,81.0,Unknown,2,0,3
2026-03-30 03:00:00,31.1,43.1,256.0,15.9,8.8,62.0,90.95708154506438,Lahore,21.0,83,,8.7,95.0,Unknown,3,0,3
2026-03-30 04:00:00,29.2,38.0,261.0,14.6,7.8,61.0,86.96137339055795,Lahore,20.9,83,,8.8,70.0,Unknown,4,0,3
2026-03-30 05:00:00,19.7,20.6,356.0,10.3,17.8,70.0,66.98283261802575,Lahore,21.0,81,,7.1,126.0,Unknown,5,0,3
2026-03-30 06:00:00,22.1,48.7,637.0,14.3,17.6,65.0,72.03004291845494,Lahore,20.9,80,,6.6,127.0,Unknown,6,0,3
2026-03-30 07:00:00,27.7,65.2,1006.0,19.7,17.3,58.0,83.8068669527897,Lahore,21.9,75,,8.3,117.0,Unknown,7,0,3
2026-03-30 08:00:00,29.2,77.5,1200.0,22.4,17.1,60.0,86.96137339055795,Lahore,23.6,69,,6.9,121.0,Unknown,8,0,3
2026-03-30 09:00:00,31.7,104.1,1046.0,19.8,17.2,78.0,92.21888412017168,Lahore,25.8,61,,8.2,130.0,Unknown,9,0,3
2026-03-30 10:00:00,38.8,145.3,716.0,14.4,17.4,104.0,109.12562814070353,Lahore,27.8,53,,9.2,149.0,Unknown,10,0,3
2026-03-30 11:00:00,47.8,188.6,457.0,10.0,16.8,124.0,131.28643216080405,Lahore,29.2,44,,11.5,153.0,Unknown,11,0,3
2026-03-30 12:00:00,55.6,224.9,364.0,7.8,14.9,132.0,151.05163329820863,Lahore,30.3,42,,10.8,156.0,Unknown,12,0,3
2026-03-30 13:00:00,58.7,231.4,342.0,6.6,12.4,133.0,152.6522655426765,Lahore,30.1,39,,8.9,140.0,Unknown,13,0,3
2026-03-30 14:00:00,53.0,200.2,356.0,6.1,9.9,128.0,144.09045226130655,Lahore,24.0,65,,6.5,238.0,Unknown,14,0,3
2026-03-30 15:00:00,38.9,132.2,409.0,5.7,7.6,117.0,109.3718592964824,Lahore,26.4,56,,9.4,82.0,Unknown,15,0,3
2026-03-30 16:00:00,23.3,67.1,497.0,6.0,5.5,100.0,74.55364806866953,Lahore,28.7,41,,11.4,153.0,Unknown,16,0,3
2026-03-30 17:00:00,27.4,77.5,581.0,7.8,4.6,103.0,83.17596566523605,Lahore,26.2,50,,8.3,139.0,Unknown,17,0,3
2026-03-30 18:00:00,27.8,60.1,658.0,13.8,5.3,91.0,84.01716738197425,Lahore,26.8,48,,7.7,87.0,Unknown,18,0,3
2026-03-30 19:00:00,31.8,56.5,731.0,22.5,6.4,75.0,92.42918454935624,Lahore,22.8,72,,14.0,58.0,Unknown,19,0,3
2026-03-30 20:00:00,35.6,59.6,760.0,31.1,7.6,59.0,101.2462311557789,Lahore,21.9,76,,10.9,84.0,Unknown,20,0,3
2026-03-30 21:00:00,39.3,67.1,722.0,40.5,9.1,45.0,110.356783919598,Lahore,22.0,71,,7.0,35.0,Unknown,21,0,3
2026-03-30 22:00:00,46.8,75.7,641.0,50.0,10.7,31.0,128.82412060301507,Lahore,21.5,77,,6.5,358.0,Unknown,22,0,3
2026-03-30 23:00:00,52.5,83.1,553.0,54.5,11.6,23.0,142.85929648241205,Lahore,21.1,78,,10.7,37.0,Unknown,23,0,3
2026-03-31 00:00:00,54.4,93.4,455.0,50.6,11.3,23.0,147.53768844221105,Lahore,20.3,79,,11.8,52.0,Unknown,0,1,3
2026-03-31 01:00:00,53.1,106.4,349.0,41.8,10.4,29.0,144.33668341708542,Lahore,19.5,81,,10.1,59.0,Unknown,1,1,3
2026-03-31 02:00:00,52.6,127.1,278.0,33.3,9.6,34.0,143.10552763819095,Lahore,18.9,83,,11.5,58.0,Unknown,2,1,3
2026-03-31 03:00:00,54.0,149.9,237.0,26.3,9.3,38.0,146.55276381909547,Lahore,18.2,83,,12.8,29.0,Unknown,3,1,3
2026-03-31 04:00:00,54.6,160.7,230.0,19.6,9.1,42.0,148.03015075376885,Lahore,18.0,78,,13.1,60.0,Unknown,4,1,3
2026-03-31 05:00:00,26.9,77.8,318.0,9.5,8.1,67.0,82.12446351931331,Lahore,18.4,77,,6.7,66.0,Unknown,5,1,3
2026-03-31 06:00:00,24.3,65.0,603.0,13.4,8.7,63.0,76.65665236051503,Lahore,18.1,78,,7.2,86.0,Unknown,6,1,3
2026-03-31 07:00:00,25.2,58.0,983.0,18.6,9.6,59.0,78.54935622317598,Lahore,19.1,74,,8.0,70.0,Unknown,7,1,3
2026-03-31 08:00:00,27.0,65.9,1205.0,21.1,10.5,63.0,82.33476394849785,Lahore,21.7,65,,2.8,50.0,Unknown,8,1,3
2026-03-31 09:00:00,31.4,100.6,1127.0,18.2,11.8,82.0,91.58798283261802,Lahore,24.1,58,,2.4,27.0,Unknown,9,1,3
2026-03-31 10:00:00,40.2,165.8,891.0,12.5,13.1,108.0,112.57286432160804,Lahore,27.1,49,,3.9,66.0,Unknown,10,1,3
2026-03-31 11:00:00,42.1,167.2,674.0,8.0,13.6,128.0,117.25125628140704,Lahore,28.9,43,,2.3,29.0,Unknown,11,1,3
2026-03-31 12:00:00,34.5,127.1,520.0,6.0,12.5,135.0,98.10729613733906,Lahore,30.6,32,,1.8,90.0,Unknown,12,1,3
2026-03-31 13:00:00,31.8,109.7,384.0,5.2,10.6,135.0,92.42918454935624,Lahore,31.2,29,,8.8,12.0,Unknown,13,1,3
2026-03-31 14:00:00,29.5,99.9,308.0,5.1,9.2,134.0,87.5922746781116,Lahore,28.8,36,,12.2,20.0,Unknown,14,1,3
2026-03-31 15:00:00,28.2,95.0,309.0,4.8,8.8,136.0,84.85836909871244,Lahore,28.8,30,,11.7,17.0,Unknown,15,1,3
2026-03-31 16:00:00,29.0,97.8,369.0,5.3,8.8,138.0,86.54077253218884,Lahore,29.3,29,,3.7,43.0,Unknown,16,1,3
2026-03-31 17:00:00,27.8,94.5,474.0,9.5,9.1,133.0,84.01716738197425,Lahore,29.6,23,,4.8,299.0,Unknown,17,1,3
2026-03-31 18:00:00,32.0,91.0,651.0,29.5,11.0,107.0,92.84978540772534,Lahore,28.5,28,,3.4,96.0,Unknown,18,1,3
2026-03-31 19:00:00,43.2,102.2,873.0,56.6,13.6,72.0,119.95979899497488,Lahore,26.8,36,,7.1,137.0,Unknown,19,1,3
2026-03-31 20:00:00,53.8,109.4,1045.0,74.5,15.2,45.0,146.0603015075377,Lahore,25.8,40,,7.9,168.0,Unknown,20,1,3
2026-03-31 21:00:00,59.5,112.9,1133.0,74.4,14.8,37.0,153.0653319283456,Lahore,24.1,46,,8.2,171.0,Unknown,21,1,3
2026-03-31 22:00:00,53.4,101.7,1171.0,64.9,13.5,38.0,145.0753768844221,Lahore,22.8,52,,6.5,148.0,Unknown,22,1,3
2026-03-31 23:00:00,48.0,93.8,1167.0,55.6,12.3,39.0,131.7788944723618,Lahore,22.8,63,,11.4,175.0,Unknown,23,1,3
2026-04-01 00:00:00,44.8,95.0,1105.0,49.3,11.7,39.0,123.89949748743716,Lahore,22.3,63,,6.3,200.0,Unknown,0,2,4
2026-04-01 01:00:00,44.7,101.0,1000.0,43.2,11.3,39.0,123.6532663316583,Lahore,21.7,66,,3.6,233.0,Unknown,1,2,4
2026-04-01 02:00:00,44.4,104.1,906.0,37.7,11.1,39.0,122.9145728643216,Lahore,21.1,70,,0.3,45.0,Unknown,2,2,4
2026-04-01 03:00:00,43.8,108.0,802.0,32.7,11.2,38.0,121.43718592964824,Lahore,20.1,72,,4.5,53.0,Unknown,3,2,4
2026-04-01 04:00:00,44.1,118.5,709.0,28.4,11.6,38.0,122.17587939698493,Lahore,19.5,72,,9.4,77.0,Unknown,4,2,4
2026-04-01 05:00:00,44.2,137.4,748.0,19.0,11.6,44.0,122.42211055276384,Lahore,18.4,76,,6.3,51.0,Unknown,5,2,4
2026-04-01 06:00:00,45.4,122.9,1085.0,21.9,12.3,45.0,125.37688442211056,Lahore,18.1,78,,4.1,61.0,Unknown,6,2,4
